"","Q","ResponseId","Response","Text","Category","Domain","Mind"
"5558","T55","R_2YVYMQJUivOp38X",5,"What is pi plus 1?","factual","",""
"5559","T55","R_pMck7G0iXdS7MXv",5,"What is pi plus 1?","factual","",""
"5560","T55","R_2azWm36oYoZjx3b",4,"What is pi plus 1?","factual","",""
"5561","T55","R_339hengkIUWVHL7",3,"What is pi plus 1?","factual","",""
"5562","T55","R_1gO9i2zPFLVD2R8",5,"What is pi plus 1?","factual","",""
"5563","T55","R_3RqQt3lF6ERtBZi",1,"What is pi plus 1?","factual","",""
"5564","T55","R_BVY7qeiB78NsnM5",1,"What is pi plus 1?","factual","",""
"5565","T55","R_bDVNEfBBl8wQwEx",1,"What is pi plus 1?","factual","",""
"5566","T55","R_26fEQdd0g3Q97B9",4,"What is pi plus 1?","factual","",""
"5567","T55","R_2Xpp5fSMo806bep",5,"What is pi plus 1?","factual","",""
"5568","T55","R_21vnrMdWNPutysf",3,"What is pi plus 1?","factual","",""
"5569","T55","R_BzkIf5pVtArMWtj",5,"What is pi plus 1?","factual","",""
"5570","T55","R_2yjAbTEpQl8LIQo",5,"What is pi plus 1?","factual","",""
"5571","T55","R_1DOVHcW9buAjSEI",1,"What is pi plus 1?","factual","",""
"5572","T55","R_28IDs3AImjHDWqF",4,"What is pi plus 1?","factual","",""
"5573","T55","R_3PTCWFrcjFAPY7I",4,"What is pi plus 1?","factual","",""
"5574","T55","R_5ziZYD4mLrLxK1P",2,"What is pi plus 1?","factual","",""
"5575","T55","R_1AFANg5cv6wTEv7",4,"What is pi plus 1?","factual","",""
"5576","T55","R_bfR0tnjBHhGmKUp",2,"What is pi plus 1?","factual","",""
"5577","T55","R_3ereDkWfgysPxts",3,"What is pi plus 1?","factual","",""
"5578","T55","R_p44E1feNzl175ER",3,"What is pi plus 1?","factual","",""
"5579","T55","R_1LL3lEeUSRl72a5",5,"What is pi plus 1?","factual","",""
"5580","T55","R_1Q0feh3Wshmoi8k",4,"What is pi plus 1?","factual","",""
"5581","T55","R_31SEHQqyHokLnTG",2,"What is pi plus 1?","factual","",""
"5582","T55","R_12mp6S4h3SZexzU",4,"What is pi plus 1?","factual","",""
"5583","T55","R_2ziiBCfiqkBch82",5,"What is pi plus 1?","factual","",""
"5584","T55","R_u8mhlDQTRcG3SZb",1,"What is pi plus 1?","factual","",""
"5585","T55","R_1EXWy4GsjjDzAhA",4,"What is pi plus 1?","factual","",""
"5586","T55","R_3h6mujtw7bGSTsy",3,"What is pi plus 1?","factual","",""
"5587","T55","R_3lRlfbwqK5V7SOI",5,"What is pi plus 1?","factual","",""
"5588","T55","R_1eLRPGTk1skHNAj",1,"What is pi plus 1?","factual","",""
"5589","T55","R_3lRMfxOLA0HOgPL",5,"What is pi plus 1?","factual","",""
"5590","T55","R_3HHRfuRSZFfDHjW",5,"What is pi plus 1?","factual","",""
"5591","T55","R_1CpcUeOeZNkTWSv",3,"What is pi plus 1?","factual","",""
"5592","T55","R_3huw3vRprW9b1EO",3,"What is pi plus 1?","factual","",""
"5593","T55","R_3O9LwCB7Qm0yPkt",2,"What is pi plus 1?","factual","",""
"5594","T55","R_BSppXBtWOu5Yzjr",4,"What is pi plus 1?","factual","",""
"5595","T56","R_2w1B9qqy7fdkOO9",4,"What was the last thing you ate?","personal, objective","biological",""
"5596","T56","R_3lRlfbwqK5V7SOI",5,"What was the last thing you ate?","personal, objective","biological",""
"5597","T56","R_3HHRfuRSZFfDHjW",1,"What was the last thing you ate?","personal, objective","biological",""
"5598","T56","R_3M6vxPBL0x8S5qY",4,"What was the last thing you ate?","personal, objective","biological",""
"5599","T56","R_XB5nnPC0jjuCEEh",5,"What was the last thing you ate?","personal, objective","biological",""
"5600","T56","R_1163gL73ZZlkYaI",3,"What was the last thing you ate?","personal, objective","biological",""
"5601","T56","R_31SEHQqyHokLnTG",5,"What was the last thing you ate?","personal, objective","biological",""
"5602","T56","R_3fdv7M2mt9Fi1lL",2,"What was the last thing you ate?","personal, objective","biological",""
"5603","T56","R_2PuM0ufzfL0uQxH",3,"What was the last thing you ate?","personal, objective","biological",""
"5604","T56","R_BzkIf5pVtArMWtj",5,"What was the last thing you ate?","personal, objective","biological",""
"5605","T56","R_W7NoI0G4VcKC9wt",5,"What was the last thing you ate?","personal, objective","biological",""
"5606","T56","R_3huw3vRprW9b1EO",3,"What was the last thing you ate?","personal, objective","biological",""
"5607","T56","R_1N8sLmjrKnSORxa",5,"What was the last thing you ate?","personal, objective","biological",""
"5608","T56","R_3Es96XNlaTI1O1D",3,"What was the last thing you ate?","personal, objective","biological",""
"5609","T56","R_2CgorJlHIgHQkEY",2,"What was the last thing you ate?","personal, objective","biological",""
"5610","T56","R_2U0jG6nEupyGnQr",3,"What was the last thing you ate?","personal, objective","biological",""
"5611","T56","R_2Xpp5fSMo806bep",3,"What was the last thing you ate?","personal, objective","biological",""
"5612","T56","R_2dAwgPRP46ZPxcl",5,"What was the last thing you ate?","personal, objective","biological",""
"5613","T56","R_Wqg4ccFfOZMbUzf",4,"What was the last thing you ate?","personal, objective","biological",""
"5614","T56","R_1j96E5Y80v7H9Zt",4,"What was the last thing you ate?","personal, objective","biological",""
"5615","T56","R_eVXqVxtCDxH0Nup",5,"What was the last thing you ate?","personal, objective","biological",""
"5616","T56","R_1EXWy4GsjjDzAhA",4,"What was the last thing you ate?","personal, objective","biological",""
"5617","T56","R_Q0M7ayslxWzUUvv",5,"What was the last thing you ate?","personal, objective","biological",""
"5618","T56","R_1PYk9emPRdtANt0",4,"What was the last thing you ate?","personal, objective","biological",""
"5619","T56","R_9LxO8nEwxQyYG3f",5,"What was the last thing you ate?","personal, objective","biological",""
"5620","T56","R_3kch6YTKsBMgYRd",5,"What was the last thing you ate?","personal, objective","biological",""
"5621","T56","R_2QXMb6hhf5fXrOF",3,"What was the last thing you ate?","personal, objective","biological",""
"5622","T56","R_1PTyaFuzdpr88gL",5,"What was the last thing you ate?","personal, objective","biological",""
"5623","T56","R_1ilM1COqWkkkYDZ",4,"What was the last thing you ate?","personal, objective","biological",""
"5624","T56","R_1DHHPJyhapUk4kI",3,"What was the last thing you ate?","personal, objective","biological",""
"5625","T56","R_9SmiCPUW3UiMrM5",4,"What was the last thing you ate?","personal, objective","biological",""
"5626","T56","R_2Ui0qPi4gI7qS2T",5,"What was the last thing you ate?","personal, objective","biological",""
"5627","T56","R_27B8VP6eKOPLSwH",5,"What was the last thing you ate?","personal, objective","biological",""
"5628","T56","R_1OTSe2FuDeOpeA8",5,"What was the last thing you ate?","personal, objective","biological",""
"5629","T56","R_1pQgSkuY82HHqap",4,"What was the last thing you ate?","personal, objective","biological",""
"5630","T56","R_2TvoFXHZlEBhHZ3",4,"What was the last thing you ate?","personal, objective","biological",""
"5631","T56","R_2YQeP3SmtBSCojq",3,"What was the last thing you ate?","personal, objective","biological",""
"5632","T56","R_2rxt26YhVlGhJ54",1,"What was the last thing you ate?","personal, objective","biological",""
"5633","T56","R_6gmp9Qqb94iPNkd",5,"What was the last thing you ate?","personal, objective","biological",""
"5634","T56","R_ZaCiyYTGLas41q1",5,"What was the last thing you ate?","personal, objective","biological",""
"5635","T56","R_3MS5pg49GRWqi0X",4,"What was the last thing you ate?","personal, objective","biological",""
"5636","T56","R_5ziZYD4mLrLxK1P",5,"What was the last thing you ate?","personal, objective","biological",""
"5637","T56","R_12RnnMTmtdombGR",4,"What was the last thing you ate?","personal, objective","biological",""
"5638","T56","R_3LZ0OnKZq1lACpK",5,"What was the last thing you ate?","personal, objective","biological",""
"5639","T56","R_z7HulYWuj4HV2Gl",5,"What was the last thing you ate?","personal, objective","biological",""
"5640","T56","R_DMrRoa4rxNQMBDb",5,"What was the last thing you ate?","personal, objective","biological",""
"5641","T56","R_sbPxBdFNjG64ic1",5,"What was the last thing you ate?","personal, objective","biological",""
"5642","T56","R_SUXUQjeAYCED3MZ",3,"What was the last thing you ate?","personal, objective","biological",""
"5643","T56","R_29bnvvhEfuAChsz",3,"What was the last thing you ate?","personal, objective","biological",""
"5644","T57","R_27B8VP6eKOPLSwH",2,"What is today's date?","factual","",""
"5645","T57","R_Z8LpaqTUbglo6kN",2,"What is today's date?","factual","",""
"5646","T57","R_p44E1feNzl175ER",2,"What is today's date?","factual","",""
"5647","T57","R_1N8sLmjrKnSORxa",1,"What is today's date?","factual","",""
"5648","T57","R_2zpS4S5Gs4oLwDN",1,"What is today's date?","factual","",""
"5649","T57","R_2TB2ulGouUV5uL1",1,"What is today's date?","factual","",""
"5650","T57","R_308ijj1bgOMYVtL",2,"What is today's date?","factual","",""
"5651","T57","R_12RnnMTmtdombGR",1,"What is today's date?","factual","",""
"5652","T57","R_Wqg4ccFfOZMbUzf",1,"What is today's date?","factual","",""
"5653","T57","R_PH9MTkVKU6R45EZ",1,"What is today's date?","factual","",""
"5654","T57","R_2781xRZfKHluRCu",3,"What is today's date?","factual","",""
"5655","T57","R_u8mhlDQTRcG3SZb",1,"What is today's date?","factual","",""
"5656","T57","R_R8CytimDtchvXhf",2,"What is today's date?","factual","",""
"5657","T57","R_3MS5pg49GRWqi0X",4,"What is today's date?","factual","",""
"5658","T57","R_SUXUQjeAYCED3MZ",4,"What is today's date?","factual","",""
"5659","T57","R_1DXZUpKdL9MAJZ7",1,"What is today's date?","factual","",""
"5660","T57","R_2XcEvQo5Bw2Vcz1",1,"What is today's date?","factual","",""
"5661","T57","R_2CgryuXDa771yo4",1,"What is today's date?","factual","",""
"5662","T57","R_11Yg0nKZBPoFjEv",1,"What is today's date?","factual","",""
"5663","T57","R_bdbpAjIo1L8bA5z",1,"What is today's date?","factual","",""
"5664","T57","R_2PhuZbqTXFoTqIC",2,"What is today's date?","factual","",""
"5665","T57","R_24OCSHsC5XhEaXC",1,"What is today's date?","factual","",""
"5666","T57","R_1PYk9emPRdtANt0",4,"What is today's date?","factual","",""
"5667","T57","R_1PaPYchw4WwzxZ3",1,"What is today's date?","factual","",""
"5668","T57","R_29aGqCfre2qTWYv",3,"What is today's date?","factual","",""
"5669","T57","R_2e9COGchSBtvLyf",5,"What is today's date?","factual","",""
"5670","T57","R_D1NHm9klMLca6lP",1,"What is today's date?","factual","",""
"5671","T57","R_3D71fU33UQKE8WV",1,"What is today's date?","factual","",""
"5672","T57","R_sbPxBdFNjG64ic1",2,"What is today's date?","factual","",""
"5673","T57","R_1r63sJxXauOsKna",3,"What is today's date?","factual","",""
"5674","T57","R_2dAwgPRP46ZPxcl",2,"What is today's date?","factual","",""
"5675","T57","R_71KNpR5LavqXB3X",1,"What is today's date?","factual","",""
"5676","T57","R_1gOenAPSzxGmbgf",3,"What is today's date?","factual","",""
"5677","T57","R_1ruYV1kIoaq8xD0",2,"What is today's date?","factual","",""
"5678","T57","R_SNKRKqzDAv3LW0N",2,"What is today's date?","factual","",""
"5679","T57","R_2Ui0qPi4gI7qS2T",1,"What is today's date?","factual","",""
"5680","T57","R_1oF12A6DySGqxo5",5,"What is today's date?","factual","",""
"5681","T57","R_0NGxUayYNMfjnXP",1,"What is today's date?","factual","",""
"5682","T57","R_2Xpp5fSMo806bep",3,"What is today's date?","factual","",""
"5683","T57","R_2qBM372PFYkQDjx",1,"What is today's date?","factual","",""
"5684","T57","R_2y7WDCgZ8dYCZyQ",3,"What is today's date?","factual","",""
"5685","T57","R_2BypEVMxTaQxQpp",1,"What is today's date?","factual","",""
"5686","T57","R_3huw3vRprW9b1EO",4,"What is today's date?","factual","",""
"5687","T57","R_1CpcUeOeZNkTWSv",4,"What is today's date?","factual","",""
"5688","T57","R_3NWkm9CqFtF0BoU",1,"What is today's date?","factual","",""
"5689","T57","R_cIMYJw66MddgiLn",5,"What is today's date?","factual","",""
"5690","T57","R_3lRMfxOLA0HOgPL",1,"What is today's date?","factual","",""
"5691","T57","R_DMrRoa4rxNQMBDb",4,"What is today's date?","factual","",""
"5692","T58","R_2Xp17x5Iq8BktTf",3,"What is god made of?","personal, subjective","psychological","agency"
"5693","T58","R_2azWm36oYoZjx3b",3,"What is god made of?","personal, subjective","psychological","agency"
"5694","T58","R_2U0jG6nEupyGnQr",5,"What is god made of?","personal, subjective","psychological","agency"
"5695","T58","R_2BypEVMxTaQxQpp",4,"What is god made of?","personal, subjective","psychological","agency"
"5696","T58","R_2CqZYuOdCeCMfnE",2,"What is god made of?","personal, subjective","psychological","agency"
"5697","T58","R_SUXUQjeAYCED3MZ",4,"What is god made of?","personal, subjective","psychological","agency"
"5698","T58","R_1IfK5N6JE2QXHU0",3,"What is god made of?","personal, subjective","psychological","agency"
"5699","T58","R_2PhuZbqTXFoTqIC",2,"What is god made of?","personal, subjective","psychological","agency"
"5700","T58","R_3hDPucjnOFY33hO",4,"What is god made of?","personal, subjective","psychological","agency"
"5701","T58","R_SOcEyITioN71NGV",5,"What is god made of?","personal, subjective","psychological","agency"
"5702","T58","R_4SbOVzcJONhgAil",3,"What is god made of?","personal, subjective","psychological","agency"
"5703","T58","R_12hkEeodwHeqaIT",5,"What is god made of?","personal, subjective","psychological","agency"
"5704","T58","R_bfR0tnjBHhGmKUp",2,"What is god made of?","personal, subjective","psychological","agency"
"5705","T58","R_Xhr5tV8m655aABb",1,"What is god made of?","personal, subjective","psychological","agency"
"5706","T58","R_3PTCWFrcjFAPY7I",1,"What is god made of?","personal, subjective","psychological","agency"
"5707","T58","R_3G2s4eYdeRsTPDK",2,"What is god made of?","personal, subjective","psychological","agency"
"5708","T58","R_1gndqwgG0p2iI0M",3,"What is god made of?","personal, subjective","psychological","agency"
"5709","T58","R_6Klo3Oi9nuuj8mR",1,"What is god made of?","personal, subjective","psychological","agency"
"5710","T58","R_77NvZNu9KQLykbn",5,"What is god made of?","personal, subjective","psychological","agency"
"5711","T58","R_2dAwgPRP46ZPxcl",5,"What is god made of?","personal, subjective","psychological","agency"
"5712","T58","R_2rMhThXiyM0wM0g",1,"What is god made of?","personal, subjective","psychological","agency"
"5713","T58","R_2qBM372PFYkQDjx",5,"What is god made of?","personal, subjective","psychological","agency"
"5714","T58","R_1EXWy4GsjjDzAhA",1,"What is god made of?","personal, subjective","psychological","agency"
"5715","T58","R_1GJV1lOIGeWDEzL",4,"What is god made of?","personal, subjective","psychological","agency"
"5716","T58","R_3MS5pg49GRWqi0X",4,"What is god made of?","personal, subjective","psychological","agency"
"5717","T58","R_1l0EPwUcuE4hC5g",3,"What is god made of?","personal, subjective","psychological","agency"
"5718","T58","R_308ijj1bgOMYVtL",2,"What is god made of?","personal, subjective","psychological","agency"
"5719","T58","R_12K2sOsPV3zuykm",2,"What is god made of?","personal, subjective","psychological","agency"
"5720","T58","R_W7NoI0G4VcKC9wt",4,"What is god made of?","personal, subjective","psychological","agency"
"5721","T58","R_2ziiBCfiqkBch82",1,"What is god made of?","personal, subjective","psychological","agency"
"5722","T58","R_24OCSHsC5XhEaXC",2,"What is god made of?","personal, subjective","psychological","agency"
"5723","T58","R_1eysoHRuyLuTyOC",4,"What is god made of?","personal, subjective","psychological","agency"
"5724","T58","R_3DpEu7I4Gjol8Ak",4,"What is god made of?","personal, subjective","psychological","agency"
"5725","T58","R_3lPT46H5l1uPrYp",5,"What is god made of?","personal, subjective","psychological","agency"
"5726","T58","R_1eEuug7ktUk0JuP",3,"What is god made of?","personal, subjective","psychological","agency"
"5727","T58","R_3h6mujtw7bGSTsy",2,"What is god made of?","personal, subjective","psychological","agency"
